ReviewID,CustomerID,ProductID,SaleID,Rating,ReviewText,ReviewDate
38178168-f374-45e9-97f6-254f8145f510,de6fc4ff-a661-4ba8-9e8b-d018717dfdca,f9b3ff0d-319d-4bc6-aa80-2e5cfe3c3538,db128ddf-afce-4a69-8ac8-e2dfd3b8fcb7,4,Good value for money.,2022-05-11 13:50:48
5c3f5c25-f75c-4539-8ab3-1145b17339e1,a18b06ef-fab5-4bd8-bafe-d5ac9009b61c,a306885e-20bc-4625-81e0-4c101259b2e1,21b73705-1df3-4c75-bb90-7265a8f8a627,1,Arrived late and damaged.,2024-02-08 17:14:25
18d411ef-7d3b-4217-9625-4905f4d1ce77,7982c471-1f46-429a-8e0f-c1dd3911a057,99e1d7a4-4927-4478-add8-20a25457572b,ad799573-e9cc-494f-b0da-8b6feb517c73,5,Good value for money.,2023-11-30 21:36:41
cbac9bce-1c63-43a4-ba05-a6b53c84d3b8,de260b35-1a61-40f2-baa7-1ccabbe30ff0,87303875-0c7b-42ac-b082-63a6b18a8124,21b358bc-30b6-4461-92e9-6606bf9c4d53,4,Good value for money.,2025-09-12 04:46:46
2455c14f-1265-4f05-9f7c-1badc3e5761c,386223c2-ea89-4b60-9e6c-60a6ec571eb7,a6559bf7-f9dc-44d2-983d-1c5857725ebd,a53bdff4-71f3-4e84-b78e-64ba7d9fbc83,4,"Excellent product, will buy again.",2023-03-27 21:58:47
3d046f1d-bbd7-4a8c-8d18-dda2111ff8f7,5e2027b6-351d-4bf2-bb0a-b3ef46302e9a,6cacf37e-6641-4b0a-9bfc-a68757639e48,5107842d-98b3-4ea4-be1c-a89abb123a63,3,Meets expectations.,2023-12-06 04:23:37
436fd5fd-67e7-4eb1-9565-0e4d9fd88ee4,c0e18ca2-1156-4bd2-b2cb-8d3cc0d27b54,527ac532-d3c4-4dba-9b33-e5c1c59041cd,0b69ece1-7a54-473e-87e6-14e64f9ae74a,3,Average experience.,2023-09-08 21:01:16
74866ac7-36ca-4cac-9433-478c0ca54015,a26d13ca-da7c-44c6-8a10-356d4411e542,5f144f12-1452-45b7-829e-c9c454840411,994ee242-40c0-4f39-90c9-40c94fc06012,3,"It’s okay, nothing special.",2023-11-09 18:01:04
a23028ef-20a5-403f-86d3-871508edaeb6,a64033e8-48b7-4932-9731-3a4e2e9ec8d0,3ce64af5-76de-438d-bbab-4de018e8e951,c61b24cb-8c32-4e11-b969-0dd15f1c4de7,4,Loved it!,2024-07-13 22:04:45
86bea42c-5acb-468a-85a7-afaa6b078260,c4d815ce-bf58-4396-b85f-c0749ed9ba4b,37c42e0c-da96-4733-a73a-80e32ee57faa,c9aba02e-e55c-4f1b-abd3-4c928ddd42a2,3,"It’s okay, nothing special.",2025-09-01 10:55:55
a079d65a-2795-4605-9060-87a0120b83ea,9a6c7304-fcb7-400c-a5fa-69250fb5e3d6,d1e10b0c-c78b-47ea-b605-7e8fe62cff89,7dbdf9cb-05f8-425a-a2d0-8146e7c672de,3,Average experience.,2025-06-06 04:01:01
1b6d59c1-c549-41fd-ac70-33339027da5c,2b9313d2-bf99-45e5-8c9a-bde8b24b2442,16752c2f-3b38-4ab6-82f9-63e00b9aae6b,ce8156e2-a713-4cac-82ac-38efbd8c18ab,3,Meets expectations.,2022-11-19 17:38:23
fe71132b-96a2-425e-bc8c-a5df5a0703a5,ef01058b-5f0e-43d8-ac67-bd40ecc2d176,fa47f44a-6776-4fce-ab8a-b7db97458b54,5861e03c-b151-478d-996d-b263a4e98565,3,Average experience.,2022-07-27 10:45:53
8be3fe04-666c-4bf6-b033-52ce5c638c24,876c3132-fb94-4efa-8df5-2e19f61b292e,5b1ddf4f-4b06-479e-b3a9-d68ef32bc8e4,2ba82cc7-cc8f-4629-ae4f-edbf7c330b2e,5,Great quality and fast delivery!,2025-05-02 18:57:26
3e5bd209-ad25-4d8d-914a-b1fb2a66bce9,44156ef7-efe8-4fc5-8ac1-a1607d76889d,ad3a3899-b64a-4870-b0d5-e91d7ac5c4a9,e892c7c1-df2c-4107-9e5b-6cacefe3435a,5,Very satisfied with the purchase.,2025-05-19 23:06:59
4d44f844-65b1-415a-a85f-180b3a24cd9b,051072c6-1479-4c46-b674-a10d3bf90f3a,a38b1eb5-07a6-4028-9f36-84126c865521,b30e13f5-4d3f-4e2f-a1e1-a8112ec3032a,3,Meets expectations.,2025-04-12 20:51:34
733e3f03-53ef-4be7-a3df-18449a273c59,a2f4722d-35f3-46b7-93ab-9e04eef31d18,95a1f979-87fc-461d-80a0-6ca32876b9c4,b68d558c-854d-4e6e-a68d-cea08b037703,5,Loved it!,2025-08-18 07:55:54
f08ae9aa-f012-4b1f-a251-a9c534198512,339fa883-1bb6-468c-b823-2546a5f2cf82,2e5cb966-0066-49e0-a583-6b3000d3d5dc,8d2c4fde-6cad-4461-93fb-cf1baefdf13d,4,"Excellent product, will buy again.",2025-01-20 08:48:29
7812bf48-6fa1-4cfe-bd23-5d2720c6a56e,4e4e42f4-bc66-4f3c-9b30-4e09b7293029,f4a12d47-6292-4100-8c33-5da75e93449b,a4195fd4-07d7-41db-994c-33b8380ed0b2,5,"Excellent product, will buy again.",2022-05-23 23:11:34
582a925f-9fae-4158-ba82-8e4863d927c1,f2dd10db-c51d-47bc-971d-e805a47a392e,e21411c0-c1af-4ba4-87fc-1a9906c18148,2fb4f5e9-0b5b-486a-a734-916830bec990,3,"It’s okay, nothing special.",2025-03-31 04:49:35
fa9e3329-9638-438d-8681-3670afe246b6,1c4937eb-65d6-4839-b1aa-c907ba5bf653,4549fb7a-131d-4518-8590-a44e125977fe,c040a30a-203d-463f-988b-230841b30c31,3,"It’s okay, nothing special.",2022-08-30 03:19:32
379bc64e-83b3-44a8-9c19-ae484055e03b,056ad7ef-c893-4022-91a2-681b4c77b30c,3f03cb9a-699d-4eb8-bf69-194941e08104,f500efd3-cfe1-4285-a238-50b2985e883c,2,Poor quality for the price.,2025-08-18 05:26:01
966315eb-288f-4cb7-84c4-1593dd46bb63,d84d9f1c-eb1c-4792-990a-78526bc1a920,d55cb2fd-c36e-4401-a389-5bb36fe6c18e,48a8d099-b2b0-4e55-b5fd-91ffb64b1f38,3,Average experience.,2025-02-04 00:01:29
bf0154e9-1584-4fb2-a109-02a1c8d89108,9055e2f6-0171-4fca-87c0-4e1dbd3512cb,e16c9323-fa2e-4c26-917c-c31d51a1b051,d8119b26-9565-402d-a208-18a0d5d500f4,3,Meets expectations.,2024-06-04 06:18:56
2f4e04f9-d4c4-4451-b9f0-7f8c567e7526,0210489c-c750-47d9-8ce7-c95282bfaf51,d2e9dd2e-0b8d-4bf9-97ce-0b880fd62bc9,f857539f-cc80-42c9-8a91-1cfd2c404b38,5,Loved it!,2024-05-02 23:09:54
33da603d-b947-4f8f-b46b-2767d93299d0,0a5f0059-8a25-4470-9d57-e8f66c23cc4c,7005e825-04ad-4919-aeb6-03336c7b7828,5a52ed5f-534e-4c74-a2d8-b6be863cc964,3,Average experience.,2025-03-28 19:01:36
fcda19a1-01af-4edb-8c59-41eb7645dec7,37d91b34-8060-4861-9804-6f26b78136c4,e2f56b73-72be-4706-ba6c-d512ec03d952,68294f70-261a-4aa4-9b57-05a5c776192b,5,Very satisfied with the purchase.,2025-07-20 00:28:38
80164528-b559-494f-ae9f-e31b04041384,5f241559-1e32-4e39-8b7a-0b99c18d70b6,cd334977-f165-41b3-8391-5a1e097ce4b8,aa34b8b7-1210-4a54-bcfd-4774cc213aaf,3,Meets expectations.,2023-11-18 21:00:11
7fdab8a1-fea1-4864-b518-a0f056e452f5,ff02efc1-5f18-4cd5-8830-d3366fdb5c88,85c0f88d-dc64-4e9f-8f11-cf4f7344b265,53ae68fa-9cd5-4137-92e4-05291b18d6b7,1,Not satisfied with the quality.,2025-07-18 12:35:03
79e21548-bf16-4b7e-8510-f1647b3e9671,2eac78c4-a3c0-4453-a7fc-35666991be2e,e876e4ce-91ef-4df4-89ed-e80c4ed48c51,fbfc8b0e-67c7-4680-a208-7f169b2b9696,3,Meets expectations.,2025-09-07 00:07:41
f467f95a-bdf5-46f2-ad08-f617aee6a7ed,23767a57-f464-42b4-8942-a0707c03703f,2861a930-8429-4b15-a053-d9b2cff4ad03,0bf1435b-3b89-44eb-9b57-c75d8cd54bde,2,Poor quality for the price.,2024-01-13 00:42:51
8d399757-52d9-433f-8663-d75e9929b475,8ffa90f6-4cbf-4ff1-b9f3-c25965315f31,cc47153c-322f-4674-8f9d-d92617c829ce,a42a1edf-23f4-4ae5-8523-d0a419bbe000,2,Arrived late and damaged.,2024-10-17 03:21:49
fb46d527-2db1-44c1-ba36-1151d358eaa2,dcece56b-466d-49ab-a6bc-6e72551a008d,c0b082a9-6918-407d-9873-0513056b43b7,7b31114c-b427-42f2-a93a-43f4eb0cbf62,5,Very satisfied with the purchase.,2025-01-02 05:20:12
148bc54e-beab-4967-944f-f1298850b4b0,c646762f-3ba5-48f0-b421-09bf81051ffb,1f67df24-c38b-44a4-a742-905d83880c1c,cd50bf20-f8c8-40ed-9f65-f72e3e8aa5a5,5,Great quality and fast delivery!,2025-08-10 16:07:34
3d6ef814-a4b1-4425-8a7f-a552a0883c4f,4d553966-7d00-45a8-a331-d7ef91afc918,db1801af-4f66-4794-ae5f-01a916af0fe8,58d70420-0fff-485a-91a4-85000f53cfd6,5,Loved it!,2025-01-10 04:11:58
2c577003-3c9b-49a9-be28-af745f1a7a32,b1cc6181-552b-472f-807f-9345322a5b31,7daed84b-ef27-4769-b732-8d0f2def8744,5f49e626-d981-4b24-9d11-27bbd3f1e84f,5,Good value for money.,2024-10-08 05:46:53
2bf9f113-9077-4312-a3b2-5483f52c31c4,708e6d11-35d5-4bab-87e2-4019832e4365,e10515bd-5dfe-4db4-9bff-91c981633a79,ef6d60e9-a37f-4a43-a377-03204bac80a8,5,Great quality and fast delivery!,2025-09-06 06:41:20
c297a5ad-b717-4360-9c7c-eab35c9d0340,952a64ee-59b5-48c3-93c2-cd3c345c895b,e10515bd-5dfe-4db4-9bff-91c981633a79,b2f6ff32-2f8f-4f6d-97c1-03ad47499a0c,2,Wouldn’t recommend.,2025-06-07 16:46:29
e74bdf7e-8368-4b8c-83bc-b9a1594060b5,2e7b2ec4-3289-440d-b797-b78dc7b5d933,d89522d1-0e94-4b08-ac14-56b9574615f6,d63298ed-5492-484b-84a2-70fb5eceb816,5,Good value for money.,2023-12-29 08:39:00
bec22156-5a14-486c-b9cb-f0a148b57ee7,faa37efa-03dc-4037-be4e-395875133cfa,f1fd0f85-3ac5-44ce-a3e7-7d2f12743a8c,d3fcdb8f-f5c5-44d0-80cf-e0d79658b051,2,Wouldn’t recommend.,2024-06-09 04:13:55
fd0024a5-7d2e-430f-abfa-00c867ab9299,9a2bcf6e-5d7e-48c0-af05-e3dfbd7af32b,fd9aa237-d498-4e76-a499-f0bdfe13eac6,604ba1ae-7746-4bec-bb53-f41b955ae4f5,3,"It’s okay, nothing special.",2025-06-07 06:25:10
c50b2ee0-bea5-457d-9082-3aea0d4e233e,8d1c0d55-2987-491b-8c65-c2f5e095f39d,7be53396-d374-4d2e-a78f-df9dcc6e9e73,169cb8fc-a6ed-4d07-877b-6056e0c9ef99,4,Very satisfied with the purchase.,2023-11-24 00:43:22
34ccebd1-57f3-4f85-a4ec-08ae9035fa98,d0e461ab-f0cf-4883-894c-24f759542fc0,5e022955-cbea-42f5-b18d-ccf0a2b49b84,a85ce966-e979-4df5-9098-b6a104f0a954,5,Good value for money.,2024-03-01 04:04:42
7f434d6f-d3c3-4c21-88d3-0ccf49ad51d4,01a1fcc4-9a51-449a-89f2-95f2b57fb824,4c1236e3-6886-48a7-9b49-62ea8ecd1681,88c97882-2669-443f-b0c5-4d23031f5390,1,Not satisfied with the quality.,2025-02-07 17:21:58
805357a3-9bec-491c-af76-4508ff3241af,e4e531c9-40d2-4291-84b1-437b807e4ae4,4c1236e3-6886-48a7-9b49-62ea8ecd1681,7c6324e8-a42c-4666-8d7d-d219960cd287,4,Great quality and fast delivery!,2025-08-31 02:13:06
299efa3f-c9f2-4798-adff-252ea5c3182c,5144c845-f0ff-4252-b17d-8bfb3026b950,bee81671-9e7d-4c4e-8a11-f4b45257c550,1e5b82ee-aa7d-48a5-8678-667d04abe4a0,3,Average experience.,2022-12-07 03:14:14
fa5dfdb6-d979-408a-983d-ce507c4432c5,40a4a1a4-79ac-4f4a-bec7-ad3bd16ae879,458113fe-00c9-4116-91ae-81fd6c5af1b5,5d7c677f-b0cb-4717-a12e-e4c4884e8974,5,Very satisfied with the purchase.,2024-09-23 03:44:19
cfd84f15-6b96-4f59-b0d8-829b47643a87,be594e1a-3b90-4342-a418-84050c080c68,6d53e8a6-0b09-4b2c-b511-35c044365253,33ea30ac-9552-4424-b8fc-156d3d6e8a92,2,Wouldn’t recommend.,2025-08-30 09:50:44
690ff536-06ad-41cd-8bf7-30f717c1e49e,96669e8d-dc32-41b0-971f-773dda23cf03,02be96f1-fc1e-429a-8b36-a8f74d2c6879,365bb2d0-9761-4c0b-b4bb-2ab4106b29a6,4,Very satisfied with the purchase.,2025-08-31 00:46:18
cfa3a757-7fde-4535-83a9-7aee9cf0da0c,14666a35-ecc5-444f-87fa-6da051e22cd5,9c836402-6427-4c34-9dd1-ee51ab1ec8ba,54839148-057b-4559-9251-357835d5142e,2,Wouldn’t recommend.,2024-09-26 10:27:12
a54c4384-31c3-4c54-8c49-bc4c7fbb99cd,0a607c79-a70d-471f-b26a-5665718dbe57,fd42dcdb-dba7-4c31-be68-b310d03d5930,d7cfdc28-0215-455b-b99b-26e17cf5feff,4,"Excellent product, will buy again.",2025-03-26 12:30:31
a22f90a9-b423-42d6-a643-f84403d64072,57a36436-f85e-4874-98be-2238d248b4ca,21447f94-4e4c-4ea6-bf6d-1d8bf5c0dda5,349c6a41-3179-4ba4-9f0b-fb5d5b0c76e5,5,Loved it!,2025-09-11 22:21:05
2f80faef-bb96-4f70-a1d3-6645f3402dcf,ce3d6859-0b44-48f1-a170-2c212ed8c477,ce554a92-39ef-4b25-9b60-ae47596f68d9,b716ffb9-2088-4f67-b035-b300f8aaa37e,4,Very satisfied with the purchase.,2024-07-05 18:47:42
aa676c80-3e0e-40d4-a845-1905d7970efd,af009f78-a727-4fa1-b2d2-150a6e5759ed,ea2e8629-7b25-4e4f-a088-fa708b216703,ff99e90b-69dc-49b7-8704-1e4a6d251ebb,4,Great quality and fast delivery!,2025-05-16 02:16:07
35672d14-b929-4cd4-94cc-2bf212832ea3,7de65749-0d88-471a-93a0-634f47ad21ef,cb850cfe-ebf2-40bc-a51d-143cfb7d7b0e,f89a6bcd-f954-484c-843f-71fd2ad8325f,5,Very satisfied with the purchase.,2025-05-21 23:13:48
71784fe3-89fa-412d-86a8-ff12e25f404b,2dee4415-aae9-44f1-a23a-4afe25b0b8b5,11ca765f-1fd5-4bad-ac3c-013a1857d283,005bbd3f-19cb-49ed-b3cb-7d82d9bebf3e,2,Not satisfied with the quality.,2024-05-23 23:01:03
2ec82ff0-6386-4591-8cb3-ac27cea560f3,16a61e0f-3121-46bd-a71b-bde299bcd402,f20cc9a2-a779-4c74-99aa-8ddfce3600e9,925415f9-66b5-4a7b-890a-c4c81f18aace,4,"Excellent product, will buy again.",2023-12-21 09:56:19
061ef88e-9055-4f75-a27e-8d6d837b1ed1,8ec9a459-0944-4856-adda-d96afbae03a7,e93352e8-ac83-4e9b-a3fa-ecb15fdeeb8e,5182aafd-4ac6-4687-a04a-ee3fd9944020,1,Arrived late and damaged.,2025-07-25 06:41:17
eb8c3d0a-62c9-4ba4-b09f-834b2453ac62,8d565aa1-343e-494e-930f-0837915c8f02,0efedc20-7596-4ccd-9c04-e31bd8e8c318,048f1a27-4726-428f-971d-7047cc7b12a0,5,Great quality and fast delivery!,2025-07-10 15:23:32
93dc2086-5e02-4a81-b294-601b7ef5fb1a,87544e43-9f06-4035-be93-cb706e3fbdf2,92b46552-374a-4b86-9168-c53d85fc7ed9,ad6ede63-f6ee-4c13-aaa8-65be46c9da7f,5,Very satisfied with the purchase.,2025-03-23 04:11:06
ff35adcc-ae12-4cd9-b9d3-1942a9f6500b,9870f73f-18da-4ddb-ac72-93fdbdb723e0,898b8e95-dc31-4b72-9971-63c28e7af7b3,2671ceac-d007-4e34-8cc0-8b6e05f3cb2d,5,Good value for money.,2025-05-17 20:18:50
671fa0f0-06ba-49c4-a696-84d45fdf8115,27cba822-918d-4117-b961-373b61e5f7c2,77fba053-762f-435c-bcd8-021270a1add3,8095f31a-703d-4f43-9700-500969633c3a,5,Very satisfied with the purchase.,2023-07-26 20:25:18
735da167-8316-4d7e-bedf-964e8ebb636e,3d9fd4a6-be79-4452-b13e-ce5945f58c2d,a9557908-4305-419f-844f-13371d6e353b,e41aeabb-9dcb-47f5-9aa0-b67bb1e8292c,5,"Excellent product, will buy again.",2023-03-07 11:46:46
e3ede814-4284-4172-bc70-0205abf84360,70006899-aa24-430c-b0bb-4a42ea50a8b4,e2ba07cf-ad67-40c6-839f-d4a024fa3f2d,68530bc6-56c9-4de5-885a-357ffdfaa68a,5,Great quality and fast delivery!,2024-10-22 03:21:49
7633bd6a-4b3b-4db2-a067-cb9771d46db3,93f27682-8b74-4730-8d25-697d948863ce,84a0534d-c527-4b05-8475-34d112379792,41f6454b-0438-4ee8-811b-696fbdd69e1e,5,Loved it!,2024-12-26 04:51:18
b68e8ddf-aea3-468e-a1d8-e72b634a6f34,3585572f-07a5-4ce8-94b0-42d758965927,850bd5f4-32e7-42d0-a752-da07c3fa40c7,0561c66e-7fe2-4174-9378-0473f757cb68,2,Not satisfied with the quality.,2023-01-25 22:01:15
7b44409a-418e-4e24-87cb-5cf30dfa7cf6,dd241893-bdd3-406b-ae63-b4c8fa75f891,2801003e-026b-4531-a4d8-836ce523cf49,61e17f2a-0697-4be5-8b9a-d8211a0a8a92,5,Very satisfied with the purchase.,2024-05-01 11:18:49
4b7e457b-4b09-4016-a785-9429bb525499,c1a339a0-0ea2-42ec-8a18-747d1988e1e2,3ce64af5-76de-438d-bbab-4de018e8e951,50709097-647a-4cad-b150-25003bd69b7d,1,Not satisfied with the quality.,2024-04-24 23:12:07
